country,country_code,province,province_code,district,district_code,ward,ward_code
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Phường Trần Quang Khải,13678
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Phường Thống Nhất,13681
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Phường Lộc Hạ,13684
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Phường Lộc Vượng,13687
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Phường Cửa Nam,13690
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Phường Lộc Hòa,13693
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Xã Nam Phong,13696
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Phường Mỹ Xá,13699
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Xã Lộc An,13702
Việt Nam,VN,Tỉnh Nam Định,36,Thành phố Nam Định,356,Xã Nam Vân,13705
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Thị trấn Mỹ Lộc,13708
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Hà,13711
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Tiến,13714
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Thắng,13717
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Trung,13720
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Tân,13723
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Phúc,13726
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Hưng,13729
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Thuận,13732
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Thịnh,13735
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Mỹ Lộc,358,Xã Mỹ Thành,13738
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Thị trấn Gôi,13741
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Minh Thuận,13744
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Hiển Khánh,13747
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Tân Khánh,13750
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Hợp Hưng,13753
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Đại An,13756
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Tân Thành,13759
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Cộng Hòa,13762
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Trung Thành,13765
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Quang Trung,13768
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Minh Tân,13771
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Liên Bảo,13774
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Thành Lợi,13777
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Kim Thái,13780
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Liên Minh,13783
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Đại Thắng,13786
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Tam Thanh,13789
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Vụ Bản,359,Xã Vĩnh Hào,13792
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Thị trấn Lâm,13795
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Trung,13798
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Thành,13801
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Tân,13804
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Lợi,13807
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Thọ,13810
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Nghĩa,13813
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Minh,13816
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Phương,13819
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Chính,13822
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Bình,13825
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Phú,13828
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Mỹ,13831
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Dương,13834
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Hưng,13840
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Khánh,13843
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Phong,13846
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Ninh,13849
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Lương,13852
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Hồng,13855
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Quang,13858
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Tiến,13861
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Thắng,13864
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Phúc,13867
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Cường,13870
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Lộc,13873
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Bằng,13876
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Đồng,13879
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Khang,13882
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Nhân,13885
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Ý Yên,360,Xã Yên Trị,13888
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Thị trấn Liễu Đề,13891
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Thị trấn Rạng Đông,13894
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Đồng,13897
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Thịnh,13900
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Minh,13903
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Thái,13906
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Hoàng Nam,13909
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Châu,13912
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Trung,13915
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Sơn,13918
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Lạc,13921
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Hồng,13924
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Phong,13927
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Phú,13930
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Bình,13933
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Thị trấn Quỹ Nhất,13936
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Tân,13939
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Hùng,13942
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Lâm,13945
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Thành,13948
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Phúc Thắng,13951
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Lợi,13954
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nghĩa Hải,13957
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nghĩa Hưng,361,Xã Nam Điền,13963
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Thị trấn Nam Giang,13966
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Mỹ,13969
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Điền Xá,13972
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nghĩa An,13975
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Thắng,13978
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Toàn,13981
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Hồng Quang,13984
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Tân Thịnh,13987
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Cường,13990
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Hồng,13993
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Hùng,13996
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Hoa,13999
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Dương,14002
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Thanh,14005
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Lợi,14008
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Bình Minh,14011
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Đồng Sơn,14014
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Tiến,14017
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Hải,14020
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Nam Trực,362,Xã Nam Thái,14023
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Thị trấn Cổ Lễ,14026
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Phương Định,14029
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Chính,14032
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trung Đông,14035
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Liêm Hải,14038
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Tuấn,14041
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Việt Hùng,14044
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Đạo,14047
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Hưng,14050
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Nội,14053
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Thị trấn Cát Thành,14056
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Thanh,14059
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Khang,14062
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Thuận,14065
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Mỹ,14068
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Đại,14071
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Cường,14074
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Thị trấn Ninh Cường,14077
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Thái,14080
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Hùng,14083
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Trực Ninh,363,Xã Trực Thắng,14086
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Thị trấn Xuân Trường,14089
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Châu,14092
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Hồng,14095
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Thành,14098
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Thượng,14101
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Phong,14104
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Đài,14107
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Tân,14110
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Thủy,14113
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Ngọc,14116
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Bắc,14119
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Phương,14122
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Thọ Nghiệp,14125
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Phú,14128
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Trung,14131
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Vinh,14134
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Kiên,14137
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Tiến,14140
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Ninh,14143
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Xuân Trường,364,Xã Xuân Hòa,14146
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Thị trấn Ngô Đồng,14149
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Thị trấn Quất Lâm,14152
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Hương,14155
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Hồng Thuận,14158
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Thiện,14161
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Thanh,14164
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Hoành Sơn,14167
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Bình Hòa,14170
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Tiến,14173
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Hà,14176
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Nhân,14179
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao An,14182
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Lạc,14185
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Châu,14188
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Tân,14191
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Yến,14194
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Xuân,14197
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Thịnh,14200
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Hải,14203
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Bạch Long,14206
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Long,14209
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Giao Thủy,365,Xã Giao Phong,14212
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Thị trấn Yên Định,14215
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Thị trấn Cồn,14218
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Thị trấn Thịnh Long,14221
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Nam,14224
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Trung,14227
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Vân,14230
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Minh,14233
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Anh,14236
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Hưng,14239
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Bắc,14242
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Phúc,14245
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Thanh,14248
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Hà,14251
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Long,14254
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Phương,14257
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Đường,14260
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Lộc,14263
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Quang,14266
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Đông,14269
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Sơn,14272
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Tân,14275
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Phong,14281
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải An,14284
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Tây,14287
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Lý,14290
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Phú,14293
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Giang,14296
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Cường,14299
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Ninh,14302
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Chính,14305
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Xuân,14308
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Châu,14311
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Triều,14314
Việt Nam,VN,Tỉnh Nam Định,36,Huyện Hải Hậu,366,Xã Hải Hòa,14317
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Đông Thành,14320
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Tân Thành,14323
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Thanh Bình,14326
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Vân Giang,14329
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Bích Đào,14332
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Phúc Thành,14335
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Nam Bình,14338
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Nam Thành,14341
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Ninh Khánh,14344
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Xã Ninh Nhất,14347
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Xã Ninh Tiến,14350
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Xã Ninh Phúc,14353
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Ninh Sơn,14356
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Ninh Bình,369,Phường Ninh Phong,14359
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Phường Bắc Sơn,14362
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Phường Trung Sơn,14365
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Phường Nam Sơn,14368
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Phường Tây Sơn,14369
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Xã Yên Sơn,14371
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Phường Yên Bình,14374
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Phường Tân Bình,14375
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Xã Quang Sơn,14377
Việt Nam,VN,Tỉnh Ninh Bình,37,Thành phố Tam Điệp,370,Xã Đông Sơn,14380
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Thị trấn Nho Quan,14383
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Xích Thổ,14386
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Gia Lâm,14389
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Gia Sơn,14392
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Thạch Bình,14395
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Gia Thủy,14398
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Gia Tường,14401
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Cúc Phương,14404
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Phú Sơn,14407
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Đức Long,14410
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Lạc Vân,14413
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Đồng Phong,14416
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Yên Quang,14419
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Lạng Phong,14422
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Thượng Hòa,14425
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Văn Phong,14428
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Văn Phương,14431
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Thanh Lạc,14434
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Sơn Lai,14437
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Sơn Thành,14440
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Văn Phú,14443
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Phú Lộc,14446
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Kỳ Phú,14449
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Quỳnh Lưu,14452
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Sơn Hà,14455
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Phú Long,14458
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Nho Quan,372,Xã Quảng Lạc,14461
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Gia Viễn,373,Thị trấn Me,14464
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Gia Viễn,373,Xã Gia Hòa,14467
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Gia Viễn,373,Xã Gia Hưng,14470
Việt Nam,VN,Tỉnh Ninh Bình,37,Huyện Gia Viễn,373,Xã Liên Sơn,14473
